product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,user_id,user_name,review_id,review_title
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)",Electronics|WearableTechnology|SmartWatches,"1,499","6,990",0.79,3.9,"21,796","AGPBZBEFPFL64PWRZX32JSZUHDMA,AH32ZSUDD2AINXSY42RIVL5RBCIQ,AEGEQUSFQ3L5GTTYJEM34ZLSZN5Q,AEXNZJKAL3YMVOOAUSE3BZFP4JPQ,AELMNMBT5LVUJB7C3PHTT4NTETXA,AENLU2UJ3XK6A2ORODWSHIRNY7SQ,AFZ5LXQHEOBA4QWHTTF3TQNP7XIQ,AGRWOS52HI6TPUBXFRJUH3M4Q6DQ","Prasad Pavithran,Mahesh Chandra K M,Pannalal singroli,vinod thonti,Mayank Dunkwal,swarn,Rekha H gohil,Vaibhav Sharma","R2CU03OULJTK2A,R1SHVTKMHHOREL,R16MDWVEULVTGY,R24VBI0XML9AS5,RO1WU1XMSF20C,R17U7AO7GNBOX8,R2HES1EME0OXU4,RWYRMRDBVWYUO","Ideal Product,Ok,उपयोगी एवं संतोषजनक,Ok in this price range,Battery,It is a good watch,Nice watch,Average"
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599,999,0.4,4.1,"1,92,590","AFE54I72EV2YOL6POJCHHP3Q5NWA,AFKLES3QOCRLIMJWHPEJVGK4RX3Q,AFLBOY3G7HT3TAYCHSRFBXF7M2MQ,AF2NZ4L5OXBCMZZ742VSQGWU2F3A,AF6562TF5CHMMJIIAO2TQPNYVMBQ,AGO6LBIRJDSVR7FW4BD5JS4OGLZA,AHSO2XARBV6CWGPNXNBK3CJU7FBQ,AFNLIVIY3LPQ6FEX2UHW4WGNOUAA","Sunny J.,Praveen Pavitrhran,nitesh,Yadav,vansh gurjar,Krishna,Pantiphun Gonmei,Santosh Panhale","R2NB2K5XC70FKP,R3623Q21H3MKP6,R1XVC6NEYU3ZHV,RNFY9ZYM6195O,R3TUSIFSD4QCKJ,R22PD5EXXTFXP,R1LXC8W3AJAQ3I,R3U0OEWBKIO5Z3","Good maybe okay,Defective Product Delivered,Amazing Sound at Budget,Not for bass lover,Best one,Quality,Durability,Superb voice quality"
B0BMGB3CH9,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"9,499","11,999",0.21,4.2,284,"AGOWF5LLDDKUJTPYF4WOO5RKT4JA,AGIJWXZQV3F5BX3NCSWDZVKK4RCQ,AFJH7QKP457YR2ZYLVCPSMM5SWHQ,AEUFJD6BX2IQCSBOKNA7MQFE7QKA,AHCBFTWURJCUA25OV4KMXCRKG64A,AFBJK7AC7CHF64YGGCYORLZKDJPA,AFS3FJBEMAQT6KHZEAOPUHRCVQ7A,AFCWNR2KVRYPLSRP4RNLWZVM6TSA","Vishnu VP,P S Agarwal,Rajesh Kumar,RAMA,Vaibhav saxena,Venu Singani,V Arumugaperumal,HariBol ❤","R2RDC6R09NZ0TZ,R16LV4RNJLN09N,R3RKDGFWWFXK6U,R25FVBLAFKIAJU,R34P8ODO8FUBK6,RWO7FXQAVPEXH,R1Y7NG3L23T92Q,R2ESL9C3ALANVE","Get it with bundled discounts.,Heating & Touch screen,Buy for normal usage. NOT FOR CAMERA,The phone is a good device and I am happy with the purchase.,Average quality.,Exlent mobile,Valueable buy,A GOOD AND AFFORDABLE PRODUCT"
B08D77XZX5,"PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599,"2,499",0.76,3.9,"58,162","AH4OX4YZN7FYK5EGLIGSPL7V5GEA,AF3P7GAMRCSCUNVGINN76GPSEFFA,AEDMNVL5UD34C7NFQD5HN32ALFZQ,AHLYJZWIMC42O7FTHBOSUFOXBTMQ,AEOT3342QESRJ6Y53VNRADPFKTXA,AGGYPM6XG63MKRNTABSKYFJZNJLQ,AFSWPIVS5VSLL7M2YWCUFUSLJWJQ,AF6JRCF4K24OBBTF456CIYJKFYRQ","Suleman saifi,Nidhin Nair,RAHUL MEHRA,Uroosa sayed,Asish sahu,Ayush T.,yamuna y,Basavaraj","R2RBF2BGJRO7H2,R1OF0G9O7Z6VSU,R30F23SQTDLJPU,R12OJO04IKVP5R,R1EYIK2EGG3W2H,R2B5VJALJVQ8RD,R10QDJFCO17945,R23VI41K9DE8OJ","this is good product.,Too much bass for my liking😅,A good deal under Rs.800/-,Worth the price,Itam damage,Le skte hain,Nice product👍👍,Nice"
B09XB8GFBQ,"Redmi 10A (Charcoal Black, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"8,999","11,999",0.25,4,"12,796","AFIJZPIDNQJFJUO46X7TVPBDYSCQ,AHIQL236HODJPRW5A5IGB34PXVDQ,AG3JTCWKG2UKPLHVG76QRTOFWTVQ,AFZVNM6MTDG7IXBRRNT7X5OGJXUQ,AGRWWPE6U7HMEWIKZ6GAN2FY2SBA,AEDWWKMEJES5SUY5QRGMWWMM7CWA,AFR4LD7PJRZE7EJSDW3QW5GINNLQ,AGWO67H5CHGZF5AAAUAD5QQCZODQ","Mahantesh,Gaurav Chaubey,uma vijay,Asif ikbal,Lomish Kumar,Kavya Singh,Sagar Mahata,Meherunnesha Sarkar","R98JKKNCSM7B5,R38O9HQOE1G03B,R597Z0G89GU27,RAI7NSHUQO02D,R2W5N0Y7MJX8UC,R1LK91F22JFZ41,R139XIZFXKTMW5,R1X5NW4ANBMMRM","Good.,Best at the price,Good phone,NICE,Value for money,ठीक-ठाक hai ☺️,Overall review,Good"
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,349,"1,299",0.73,4,"14,282","AEIYWH2ASVIR6LTJ2JBXPQLOUYNA,AEYBIV3UZ3VQECGKV6QRO7PLR2EA,AHEAYHNW5FVLH6XD7RRKIG32OUCA,AGKIV4JCOJQGPNWBBKPXVME7T7NA,AH32CT6EKUDWLGELKZDK4TEUWZRQ,AHPRFGJEPXRPFJBR6CEZR45ICAKA,AG4ELQEFRPWHH2ADRUMUJW6XP7JQ,AEVHROK7EARG7XEZSSNEJNP6DPEQ","Rakesh Roshan,Kani,Amazon Customer,Amazon Customer,Cheekoti Rameshwara murthy,MBS GOLD JEWELLERS,Durvesh Sawant,Wilson Rodrigues","R3HLDGIDF7PO8C,R2FBEQYGE0TH2P,R81L413HRWD8B,R3V903TPDK44R2,R38GLLZ84DSEWS,R1GXNHN7WJM2G7,R3RK45ISPYVM54,R125MD72MJH9VN","Good,Good product,Charging well but build quality could be better,Quite nice,Good quality product,Ok,Good Purchase,Built quality could have been better"
B07GPXXNNG,boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",349,999,0.65,4.1,"3,63,713","AF4MVO4JNFDEPWFKZO62OAJKRIWA,AHVPAXEWPATRASBKHOBI2I3VRLGQ,AE47PRQCNT3YFSESBLAJOH6MSCFA,AGUOSXCR3PDNC2K4X7O7QNRGPAWQ,AH5L6KKTP5ZQSN6GVQB4ZGXOM2DA,AEP5OZFTG32NCC34GCOBFO24W6RA,AEQXLMRCT4ZS65M3ST5YV6AOZG7Q,AHZXKAGAJPIMZJD5XJ5QUIYR3ORA","tarun kumar,mahesh radheshyam tawari,Blackspade,Manoj Kumar,Kartik Sharma,Placeholder,Arun,Yuvashree","R2DD2M5YARW7R2,R2M9ZYNGGV1ZLN,RNWNTRNLSJWSB,R3BJBPNI2XP8HF,RI1FLXH6TFEAJ,R172WRCQLOW97V,R3721R2I1BFETF,R2DH3Z46FTCXQ8","Best value for money,HEAD PHONE POUCH NOT RECEIVED,Overall good in this pricerange,It's not working in my Phone properly Plz help me in exchange or return, I ll be thankful to you,Worth the money 🤑,Best,Nice sound,Wonderful product"
B0BDYVC5TD,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,959,"1,800",0.47,4.4,"67,259","AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak","R2A7MIUNOW8DOE,R2FXP703540FR1,R37E7QJET0BYE8,R1NOL0GE16P06G,R48EN3ANVWEX9,R17WYXS17TYDER,R2BMYAH01K8EG8,R23IO3LHHG39H","Fake Product,Costly but excellent quality,Storage good but don't know how to Activate warantee??,Good for use,5 stas nahi diya kyuki capacity 477gb hi rahta hai,Speed not as advertise,Good one,It's ok"
B0BMGB2TPR,"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"9,499","11,999",0.21,4.2,284,"AGOWF5LLDDKUJTPYF4WOO5RKT4JA,AGIJWXZQV3F5BX3NCSWDZVKK4RCQ,AFJH7QKP457YR2ZYLVCPSMM5SWHQ,AEUFJD6BX2IQCSBOKNA7MQFE7QKA,AHCBFTWURJCUA25OV4KMXCRKG64A,AFBJK7AC7CHF64YGGCYORLZKDJPA,AFS3FJBEMAQT6KHZEAOPUHRCVQ7A,AFCWNR2KVRYPLSRP4RNLWZVM6TSA","Vishnu VP,P S Agarwal,Rajesh Kumar,RAMA,Vaibhav saxena,Venu Singani,V Arumugaperumal,HariBol ❤","R2RDC6R09NZ0TZ,R16LV4RNJLN09N,R3RKDGFWWFXK6U,R25FVBLAFKIAJU,R34P8ODO8FUBK6,RWO7FXQAVPEXH,R1Y7NG3L23T92Q,R2ESL9C3ALANVE","Get it with bundled discounts.,Heating & Touch screen,Buy for normal usage. NOT FOR CAMERA,The phone is a good device and I am happy with the purchase.,Average quality.,Exlent mobile,Valueable buy,A GOOD AND AFFORDABLE PRODUCT"
B08MC57J31,"MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB and Type C), Triple Output Ports, (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"1,499","2,499",0.4,4.3,"15,970","AHHN6OTOZ24Z3BWFJHUPDGRMSVCA,AHVUKBEDM5Z6JPKOPSFAFKCB4OPA,AH66GAHYTI3BUVCPVV4IXBI2DRGQ,AGO2YRYQBY33JCVUJS66EZ2KL3MA,AFRF3MH2AZZR7AJQFT7A73H7D6LA,AEYIR4EXCJIMOQZ4VP3SR5JLBYFA,AGUIWK76DI7WDRB4G4MI43257QFQ,AHOQN5US2WQJA2BOZTYDAS7VXVQQ","Topchi,Laiju,Taral,R.vijay kumar,Madhurima Dutta,Amazon Customer,DEVENDER,Abhishek Nigam","R31KHU73E9BSU4,R3L907SI2ZHXKE,RL4KVP8C4HB1V,R28U78D29I6WST,R1SWA127EAXE3Z,R2EQHF2D3V0YAL,RA8LHY0YBC8WB,R1VM09M39X39Y","Best power bank on the market.,Small & Handy,Good Quality and functional and practical design,5v out put ravatam ledu 2or3v matrame vasthundi..,Good,Nice,Easy to carry,It is really good"
B08HVL8QN3,"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"1,149","2,199",0.48,4.3,"1,78,912","AG3SQH676VN5EH4NDNGVVLML6RZQ,AFOCDYODRNB2UUBOTDLWKH76GP2A,AE2EO67O5G5BPFX5QGUUBOF22LQQ,AG2W2BFO5CKP4J66NZOAEIBQODVQ,AF7GDUMJMOA6YGT4OT7X2KWFRH4A,AF4VQ3FUD2OLAGRSLKACCEMSMJCQ,AHVGJKIR6HAOI5KIYL2BC52ROWEA,AGUJFMAHKPIMDPBVFWG3LBGVLF4Q","Mahesh Paryani,Tejas Panchal,SUBHASH,Kushagra Saxena,Masthan,Dipak Sutrdhar,Nitin,pushkraj_4_ever","R31BXRU0GAOB26,R120Q9PAHZEIEM,R3MSIMI8U7QZXJ,R3MLNPNLSYH11T,R339F0FNSVUUP1,R1X6T4WG7148OB,R1Y9VHIT18ERYP,R32RBHMK1ESFTN","Ok product to buy,Better than any other power banks,👍,Nice product,Performance is OK,Very Slim & easy to carry,Decent product,GOAT"
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,349,999,0.65,3.9,"46,399","AGHVT7WT5L4HJE2K7U2JG2YCED2Q,AEG6NCZPUEEC3YY267IS3YMFRBWA,AGD6H2VQE4PJ7QKTSCXBXPBYS4NQ,AHNYPGI5E7UACOC4BRKLLMHZKRTQ,AF4O7QE5UR2B3SBWJHEG56MP3SCA,AGKJZO3JZK7WKO5FICXBLGIOOGRQ,AHIKIHUKNQUQQWRBFB2ZP2CMWCFA,AEKCZIJF3SIFEWEL25GZDECRFQCA","Debanshu Saha,Dhineshkumar,Amazon Customer,Amazon Customer,Raghu,Ramesh Boratkar,Varsha Diwakar,sangram singh","RRCQZ1NUT86W1,R7U9X4A8OGS3I,R26604Y3P1D000,R1KQQ073FBUGOE,R2L5WWOGWCXTX9,R3S4F4U2MF1Y50,R34PV1REW30PDN,R2YMG0H31K4P6J","Good quality. Does not make sound. A bit less stronger for heavier mobiles.,Good product for those who will not change the mounting position frequently,Good product, value for money.,Useful,Have been using for almost 2 months, not sure ondurability but this looks of good build - going good,Ok,Useful product,Worthy product"
B08VFF6JQ8,Samsung 25W USB Travel Adapter for Cellular Phones - White,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,"1,219","1,699",0.28,4.4,"8,891","AH6ATQVI2YBUXDHJEADXMVOBBT2Q,AHXO4AUAOUTAX3SLS25652BOVQGA,AGFXT5AP3OGXVESL6CATDNFL3U2Q,AGIFAPAG7ZOUZL7QOBEUSHIYQHPQ,AHLDMLQTWAHHYBUVIS2J7LU4U7BA,AH3E4JX5L3FJKASHZNBWYRLK7FWA,AH4BNIVAY3WHHW7YVDRUQZBSUX3Q,AFOETT7EEXRU3TJKS7XWPRW2WMLQ","Harsh Saxena,Rishi Kashyap,AJAY,Amazon customer,abhishek,Devi Guru Prasad,mahesh madhukar sardeshmukh,Sridhar","R3GPDNKHUWXBMD,R2UV1Y16L96TQY,RI0NHWUS3HCNY,R2WM2M0Q21KL5U,RNK7Z9UWFZ55N,R1GGNZYCTLDM0X,R3T5NNNE4VO6Z5,R3GNTYXLIFVANT","Fine,Difference between this and a 15W is not that big,Original product,Fast charging👍,Good for Google Pixel 6a,Best a big charger as big as galaxy z flip 3,Great but little hot the mobile,Need to buy a wire seperately"
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)",Electronics|WearableTechnology|SmartWatches,"1,599","3,999",0.6,4,"30,254","AF3JE3MHGVCOATHASUTMN3VGF3UQ,AEDSNOOD2D6SJAET2BTNBHLV2SSA,AGGTMAPT4WBWP2C62I6CGW22QNCA,AGC6NVLEXXVXAOMXP46RL2622EBA,AFMZPE7XRDTD4DOUAAMZOME6HG7A,AFOTHR4JPCQC4JXBR3WV4C6T5XHQ,AHHA3DXLSJ3LS57KWW56FPPV4OKA,AEJMCBDH3VXRL4SPYOC23J4OG6OA","Ranjitha Parida,Shubham Pawar,Arul,Lokesh K V,Nandita Talukdar,Sushma Pradhan,Vaibhav S,Amazon Customer","R3B5HP4PJ8JIOG,R2NS7Z2XUJL73H,R3DLYP0JW3PWDP,R3HWHOM95KCAZV,R2EVYBZOHRZ8NQ,R2U4UV55GHL0AB,R1MXAL2G4J2CB4,R2E6IQWP86JIVZ","Ranjitha,Good one,Best One!!!,Good and average usage,IT'S BEEN GOOD,Good,Noise,Overall good product"
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",Electronics|WearableTechnology|SmartWatches,"1,499","7,999",0.81,4.2,"22,636","AH2OARRWRYKQNYKCWGQKO3NOINQQ,AFIIBGWYNYPKBPVV3YRZPI3PYGBA,AF6HCCU2LSBC7VI7PXDP7BV234VA,AFOFD4PXG6Q4MMOSO5DL3Z6SPH3A,AFJLVCFIQOLK52GX6GEPNDVDXMLQ,AEQQH4MFXL57BHAPR5HEDWJ7IYSA,AHKFAQZRUQBRNNHBMARKC5YBCLBQ,AFU4L7YEY73K63B4VWGPBWQVAYWQ","Rahul Singh Rauthan,Sanjoy C,Prashanthi,Aditya Singh,Satyajit Patale,Owais,Amazon Customer,Himon Roy","R2VEHBS4GTI9SH,R560D18O1BJM7,RYPXAOQI77XRF,R2T1AP2XBIAQBK,RU2RYKNTJU52I,R3D6UA9AB1KZ5D,R1YFZYNSZI9FAG,RQU8SHDXBG8NZ","Premium looking watch,Excellent Product,The Tracking and touch would be better,Bluetooth connectivity,Very good,The watch is good,Felt Good,Not bad"
B09TWHTBKQ,"Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"18,499","25,999",0.29,4.1,"22,318","AHJJY3GFDJFTDTX5536IMIXVNCNQ,AEYIVONPYGGVCE7K4Y3PNQPKVHSQ","Atulya Sinha,SujayZ™️☑️","R36UIGIQWYOKT,RISUCL5YV9EZN","THE PERFECT PHONE – FOR MY REQUIREMENTS,Galaxy M33 5G a mixed bag of Affordability"
B08L5HMJVW,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",Electronics|Accessories|MemoryCards|MicroSD,369,700,0.47,4.4,"67,259","AG44HJB2AMIVHAGQZ2WGWONERKCA,AHL2FABQV6XAHZN547DN662X5RWA,AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,AGD2S7EXXSXHBCJHTXUAV6FLXAZA,AHZRUY7MR4SVM3HFJ2SZDGHZJ56A,AHEHKOZPPOVYL75KDU52PSBYDEFQ","Prashant,Sumesh Sundararajan,Vijay Baitha,S.k nahak,Vikram Kumar,Manish,Jm,amit nayak","R2A7MIUNOW8DOE,R2FXP703540FR1,R37E7QJET0BYE8,R1NOL0GE16P06G,R48EN3ANVWEX9,R17WYXS17TYDER,R2BMYAH01K8EG8,R23IO3LHHG39H","Fake Product,Costly but excellent quality,Storage good but don't know how to Activate warantee??,Good for use,5 stas nahi diya kyuki capacity 477gb hi rahta hai,Speed not as advertise,Good one,It's ok"
B0B4F2XCK3,"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"12,999","17,999",0.28,4.1,"18,998","AGAELRYPMTG5SADZPDYB343EASAA,AGFN4JODOM2NTFCJQOHDBQLVDJTQ,AG7EZVSAXIVGMNDLSA55K7URQCJA,AGGF75HIEMB67OU7J3RDALBSUKQQ,AHY5CI4SU6JBYPIZ5RLAGO6W3F4A,AE4KODNBVTDCZWZO4HZM4GTRERPA,AH6HFHSYOY2OHMODD7244DHG7FUQ,AHRW5JERWYAJCZO65PDKZSOEPR6Q","Satheesh Kadiam,Pritom Chakraborty,Vishwa,Simranpreet Singh,Saptarshi,Amazon Customer,D.RAGHUL,Dharmendra kumar","R2K5OD0MEEBTDL,RS1N6TNO33BOK,R6KWBGOKI1N9Y,R30SKUMYLSXXDN,R1EOYHZWCRSV7B,R13JBDK4SAAYFT,RJOU5K9ECNW7Y,R2APPRANV6IERZ","Phone, camera, heating - works for me, may not for all,Good Mobile,Good but not excellent under this budget,Worth the price at 9499,Ok type phone... but unable to make videocall within same service provider.,Phone review,Budget king,Battery backup is good"
B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,"1,799","19,999",0.91,4.2,"13,937","AEC6UDCEAUIBIFHGQDQ4KR67GC4A,AHRKSUOZXKKDERRY3VZBVMMWX37Q,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,AEGBGS574C35NMBICCMQLC5ODEKQ,AGM7ETOYBL3UFKCLZW36JM6POQ6A,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,AHHYFEVKBVQB52YMNNKAZT6C75LA,AGZ54F47MOFAEMWXXR76OUBC75SQ","venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya","R1PKIMKR1E8X8T,R23UV7ZBIEEZD3,RYRHNVDKS5RFY,RS1V5P4B8NSAO,R1H7L32HFCGUIR,R1Y0X6TPG7EJ3V,R3UZD33WNT4AD,R2MLZRSEQB0C49","Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good"
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics|WearableTechnology|SmartWatches,"2,199","9,999",0.78,4.2,"29,471","AEJQT5NMTAM2ZRPQDNGLOL6NTKRQ,AHIKFQ5VP6QGYQK3GJICMV4U7ULA,AHWEF3345QLMPIGGOW6VUYJZEFDQ,AFLEQIFCKD7EUBQTHJ7T7XF4MWMQ,AHLORXFV6I3JRBNER3O6DIOVWM5A,AH445QA3XXIV6FPASBU6OBICSLYQ,AHT6SE3YNTHR76UT4QDQKBHEH5EQ,AFFKCAWOTYV7EXKMDMQ5NVRRUV5Q","Deepankar G.,Babu Singh Rathore,Liton Das,Biswajit Udayabhanu,Anil p.,Anoop Sharma,Rameshwar Singh Rathore,Palash Santra","R26YAKWWPQSNL,R30L263BU0PTZP,R1A8G9G8J5Z3V5,RBTZE0Y27F7IZ,R39640821J2S6S,R75IA3ZAEBTFU,RCVN98N40B1C5,R3MDWPL6USKW2T","Worth the price, expecting good performance on extended use,According to this price is value for money Good product,Good budget calling smart watch.,Just Go For It,It's good product in this range,Very Good watch in this price Range,Good Product as per the price charged,Good in budget"
B09TWH8YHM,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"16,999","24,999",0.32,4.1,"22,318","AHJJY3GFDJFTDTX5536IMIXVNCNQ,AEYIVONPYGGVCE7K4Y3PNQPKVHSQ","Atulya Sinha,SujayZ™️☑️","R36UIGIQWYOKT,RISUCL5YV9EZN","THE PERFECT PHONE – FOR MY REQUIREMENTS,Galaxy M33 5G a mixed bag of Affordability"
B07WGMMQGP,"iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"16,499","20,999",0.21,4,"21,350","AF526AFELIHNPVD5FL7SX5YLF35A,AHY3GOQ6D4GPVJOY2WG4P7MH7NGQ,AFUI6TGJ2TLDSR4PDBMD37RSFDEQ,AHRRCKGSRMDGY56SV4ZGXHBT45EQ,AHBFSHWP4NHWBAUP2AUWUTX5MZYQ,AHAF6FEINTAVNBMIRK2RCOT6KZAQ,AHJQMR2KBHVM6PAPM3OXBGYHRPRQ,AFV7ZA733ZLME4KNLZPMPCBUNPPA","Amazon Customer,Soham Dere,Amazon Customer,kumar Raja D,Gopal kumar,Chandra kant,Nijamuddin Kuraisi,Shankar","R2ZQ3KNS6ADZKG,R3OMNNV6IXSOCS,R37Z2W6UYIVLBR,RRI2HSPM9BYXP,R18PVOQF41S4PH,R1WINQHG1SD7FW,R39GPO64XUXZMW,RYLBN0DAJU4SZ","It controls Brightness automatically whenever u go in dark place or in sunlight.,Good in gaming,Touch not good,Good mobile within the price range,Great Phone,nice phone,Budget Mein sabse mast phone,Good but camera quality is not up to the expectations camera quality is not up to the expectations"
B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,"1,799","19,999",0.91,4.2,"13,937","AEC6UDCEAUIBIFHGQDQ4KR67GC4A,AHRKSUOZXKKDERRY3VZBVMMWX37Q,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,AEGBGS574C35NMBICCMQLC5ODEKQ,AGM7ETOYBL3UFKCLZW36JM6POQ6A,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,AHHYFEVKBVQB52YMNNKAZT6C75LA,AGZ54F47MOFAEMWXXR76OUBC75SQ","venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya","R1PKIMKR1E8X8T,R23UV7ZBIEEZD3,RYRHNVDKS5RFY,RS1V5P4B8NSAO,R1H7L32HFCGUIR,R1Y0X6TPG7EJ3V,R3UZD33WNT4AD,R2MLZRSEQB0C49","Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good"
